name,sku,price_net,stock,category,description,image_path,active
TUERCA HEXAGONAL M6 - 1.0 CON SEGURIDAD (100U) METRICA,201TSN /K2,2200,43,ferreteria,TUERCA; SEGURIDAD; HEXAGONAL; FERRETERIA,products/201TSN /K2.jpg,True
TUERCA HEXAGONAL M10 - 1.5 CON SEGURIDAD (100U) METRICA,203TSN / K2,2300,2,ferreteria,TUERCA; SEGURIDAD; HEXAGONAL; FERRETERIA,products/203TSN / K2.jpg,True
TUERCA HEXAGONAL M10 - 1.5 CON SEGURIDAD (100U) METRICA,203TSN,2300,0,ferreteria,TUERCA; SEGURIDAD; HEXAGONAL; FERRETERIA,products/203TSN.jpg,True
TUERCA HEXAGONAL 8MM CON SEGURIDAD (100U) METRICA,5058240010000C /K2,2300,5,ferreteria,TUERCA; SEGURIDAD; HEXAGONAL; FERRETERIA,products/5058240010000C /K2.jpg,True
TUERCA HEXAGONAL 4MM (100 UNIDAD),5036120010000C / K2,1000,0,ferreteria,,products/5036120010000C / K2.jpg,True
GOLILLA 15/32 (100u),GO5/32,1800,20,ferreteria,GOLILLA; BOLILLA; FERRETERIA,products/GO5/32.jpg,True
GOLILLA 3/16 (100U),GO3/16,1500,33,ferreteria,GOLILLA; BOLILLA; FERRETERIA,products/GO3/16.jpg,True
GOLILLA 5/16 (100U),GO5/16,1300,12,ferreteria,GOLILLA; BOLILLA; FERRETERIA,products/GO5/16.jpg,True
"PELA CABLE 6" KAMASA",KM-028/ B2,3300,5,ferreteria,CABLE; ALICATE; PELACABLE; PELA; CORTANTE,products/KM-028/ B2.jpg,True
TUERCA ARAÑA 3/8  (25),TA-516 K1-3,3000,40,ferreteria,TUERCA; ARAÑA; ENGANCHE; MADERA,products/TA-516 K1-3.jpg,True
TUERCA HEXAGONAL 1/4 CON SEGURIDAD (100U),5054160010000C / K2,2100,5,ferreteria,TUERCA; SEGURIDAD; HEXAGONAL; FERRETERIA,products/5054160010000C / K2.jpg,True
ESCUADRA PIZARRAS 15MM,ESC-15MM_GL,500,0,ferreteria,ESQUINA PLÁSTICO NEGRO 45X45X15 MM,products/ESC-15MM_GL.jpg,True
FOCO ROJO CON BASE DE METAL,HS-510299,1000,8,iluminacion,LED; ROJO; BALIZA,products/HS-510299.jpg,True
FOCO AMARILLO CON BASE DE METAL,HS-510210,1000,28,iluminacion,LED; AMARILLA; BALIZA,products/HS-510210.jpg,True
SEÑALETICA VIAL VMS P10-DIP-64x128E,P10-DIP-64128E,0,0,desarrollos,LETRERO; VIAL; VMS; MINERIA; RGB; minera,products/P10-DIP-64128E.jpg,True
SOPORTE TECNICO,STEC-1,0,0,desarrollos,,products/STEC-1.jpg,False
TAPA PERFIL 60X60MM,TPI-6060,740,0,inicio,TAPA PERFIL / REGATON INTERIOR MACIZA PLÁSTICO NEGRO,products/TPI-6060.jpg,True
CAJA ESTANCA 220 X 170 X 95 LISA,CAJA20,8000,20,cajas,CAJA; ESTANCA; CAJAS; LISA,products/CAJA20.jpg,True
CAJA ESTANCA 170 X 140 X 85mm LISA,CAJA18,5200,96,cajas,CAJA; ESTANCA; CAJAS; LISA,products/CAJA18.jpg,True
CAJA ESTANCA 100 X 100 X 60 LISA,CAJA16,2800,20,cajas,CAJA; ESTANCA; CAJAS; LISA,products/CAJA16.jpg,True
CRONOMETRO CR3296-SEN,CR3296-SEN,0,0,cronometros,DEPORTIVO; CRONOMETRO; CONTROL; TIEMPO; CAMION; ACCESO; CRONO,products/CR3296-SEN.jpg,True
TRANSPORTE,FCHILE,0,0,desarrollos,,products/FCHILE.jpg,False
CONECTOR PARA PARLANTES 2 CLIP 4X4CM,TE1325,500,35,conectores,CONECTOR; PARLANTE; CLIP,products/TE1325.jpg,True
COPLA CONECTOR RJ45 CAT5E,BS-1196/ R2-28,1400,50,conectores,CONECTOR; RJ45; COPLA; JACK; CAT5E,products/BS-1196/ R2-28.jpg,True
GOLILLA 1/8 (100u),GO1/8,1800,16,ferreteria,GOLILLA; BOLILLA; FERRETERIA,products/GO1/8.jpg,True
CABLE USB TIPO C CARGA RÁPIDA,,4500,6,cables,CABLE; RAPIDA; carga; TIPO C,products/.jpg,True
CABLE HDMI ULTRA PRO 1.8M,1153,4500,6,cables,CABLE; metros; metro; HDMI; PROTEGIDO; 1.8M,products/1153.jpg,True
ANTENA EWTTO DIGITAL HD PARA TV,ET-N0486,5500,5,comunicacion,DIGITAL; ANTENA; TV; TELEVISION; HD,products/ET-N0486.jpg,True
TARJETA MICRO SD MAXELL 32GB CLASE 10,,6300,3,inicio,tarjeta; MAXELL; MICRO SD; CLASE 10; MEMORIA; CAPACIDAD,products/.jpg,True
SEÑALETICA VIAL VMS6464BI,VMS6464BI,0,0,desarrollos,,products/VMS6464BI.jpg,True
IMPERMEABLE PARA CONECTOR RJ45 MACHO,M4CHORJ45,2500,100,conectores,CONECTOR; AMARILLO; MACHO; NEGRO; RJ45; IMPERMEABLE; MOSTAZA,products/M4CHORJ45.jpg,True
SEÑALETICA VIAL VMS9696BI,VMS9696BI,0,0,desarrollos,LED; VIAL; SEÑALETICA; semaforo; VMS,products/VMS9696BI.jpg,True
LUZ PILOTO LED AMARILLO 16MM 220V,,1000,23,iluminacion,LED; AMARILLO; LUZ; v; 220V; PILOTO; 16MM; MM,products/.jpg,True
PACK PILAS AAA 1.5V GENERICAS (4U),140139,0,9,inicio,PILA; pilas; AAA,products/140139.jpg,True
PACK PILAS AA 1.5V GENERICAS (4U),140128,0,47,inicio,PILA; pilas; AAA,products/140128.jpg,True
PACK PILAS PHILIPS AA 1.5V (4U),R06L2F,1500,33,inicio,PILA; pilas; AAA; PHILIP,products/R06L2F.jpg,True
SPRAY PINTURA BLANCO BRILLANTE,,3500,6,ferreteria,SPRAY; REX; blanco; PINTURA; BRILLANTE,products/.jpg,True
PULSADOR 16MM,H39,400,30,inicio,ROJO; BOTON; PULSADOR,products/H39.jpg,True
PIC 16F883 INTEGRADO,I2-34,2521,42,inicio,CIRCUITO; CONTROLADOR; INTEGRADO; MICRO; PIC; 18F; 2550; 16F883,products/I2-34.jpg,True
ATMEGA328P,I2-42,4202,10,inicio,atmega; PROCESADOR,products/I2-42.jpg,True
EL817C INTEGRADO,I2-67,672,490,inicio,TRANSISTOR,products/I2-67.jpg,True
CENTRAL METEOROLOGICA CM80,CM80,0,0,desarrollos,TEMPERATURA; HUMEDAD; PRESION; meteorología; PM2; pm2.5; pm10,products/CM80.jpg,True
MINI PROTOBOARD ROJO 170 PUNTOS,SET174,600,15,arduino,ROJO; ARDUINO; COLORES; MINI; PROTO; PROTOBOARD,products/SET174.jpg,True
MINI PROTOBOARD AZUL 170 PUNTOS ARDUINO,SET176,600,44,arduino,AZUL; ARDUINO; COLORES; MINI; PROTO; PROTOBOARD,products/SET176.jpg,True
SPRAY PINTURA BLANCO BRILLANTE,,3500,6,ferreteria,SPRAY; REX; blanco; PINTURA; BRILLANTE,products/.jpg,True
CARGADOR DE BATERIA 18650 EWTTO,ET-E6023,3500,5,cargadores,18650; BATERIA; cargador,products/ET-E6023.jpg,True
PORTA FUSIBLE CON CABLE,FUSECA1,1800,14,electricidad,PORTA; CABLE; FUSIBLE,products/FUSECA1.jpg,True
ELIMINADOR PILAS PHILCO 1200MHA 6 CONECTORES,E1200,10400,6,adaptadores,CONECTOR; PILA; pilas; CONECTORES; ELIMINADOR; ADAPTADOR DE CORRIENTE; transformador eléctrico,products/E1200.jpg,True
DISPLAY CAMBIO DE JUGADOR CJ3264,CJ3264,0,0,deportivo,MARCADOR; DEPORTIVO; FUTBOL; SUPLENT,products/CJ3264.jpg,True
FUSIBLE CORTO 7A/250V (10 U),FUS007,840,7,electronica,FUSIBLE; FUSE; 250V; CORTO,products/FUS007.jpg,True
FUSIBLE LARGO 1A/250V (10 U),FUS0L1,600,9,electricidad,FUSIBLE; FUSE; 250V; LARGO,products/FUS0L1.jpg,True
FUSIBLE LARGO 0.5A/250V (10 U),FUS0L0.5,840,9,electricidad,FUSIBLE; FUSE; 250V; LARGO,products/FUS0L0.5.jpg,True
LETRERO FULL COLOR wifi MG32160w,MG32160w,0,0,desarrollos,LED; LETRERO; RUTA; RUTERO; ITIENERARIO,products/MG32160w.jpg,True
LETRERO LED L32160W,L32160W,0,0,desarrollos,,products/L32160W.jpg,True
MINI PROTOBOARD VERDE 170 PUNTOS,SET171,600,38,arduino,ARDUINO; COLORES; MINI; PROTO; PROTOBOARD; VERDE,products/SET171.jpg,True
MINI PROTOBOARD NEGRO 170 PUNTOS,SET172,600,54,arduino,NEGRO; ARDUINO; COLORES; MINI; PROTO; PROTOBOARD,products/SET172.jpg,True
MINI PROTOBOARD AMARILLO 170 PUNTOS,SET173,600,58,arduino,AMARILLO; ARDUINO; COLORES; MINI; PROTO; PROTOBOARD,products/SET173.jpg,True
INTEGRADO SALIDA AUDIO STK4142 II,STK4142II,5000,1,electronica,NEGRO; INTEGRADO; AUDIO; STK; STK4142II; 4142II; SALIDA,products/STK4142II.jpg,True
INTEGRADO SALIDA AUDIO STK402-090,I2-12,8403,1,electronica,NEGRO; INTEGRADO; AUDIO; STK; STK4142II; 4142II; SALIDA; SKT402-090,products/I2-12.jpg,True
MULTITESTER XL830L,IRM-12630,6723,5,electricidad,LCD; TESTER; MULTITESTER,products/IRM-12630.jpg,True
FOCO LED 12W REDONDO,,4900,5,iluminacion,LED; LUZ; INTERIOR; REDONDO; EXTERIOR; volt; LUZ FRIA; SUPERFICIE,products/.jpg,True
FOCO LED 12W CUADRADO,IRM-08716,4900,6,iluminacion,LED; LUZ; INTERIOR; REDONDO; EXTERIOR; CUADRADO; 12W; volt; LUZ FRIA; SUPERFICIE,products/IRM-08716.jpg,True
FOCO SOLAR CON CONTROL JD-2168B,JD-2168B,10000,6,iluminacion,LED; solar; CONTROL; FOCO,products/JD-2168B.jpg,True
TRANSFORMADOR 12V 5A MARCA AERBES,LZ11997,12000,6,adaptadores,fuente; REGULADOR; TRANSFORMADOR; ADAPTADOR; cargador; POWER; PODER; ADAPTADOR DE CORRIENTE,products/LZ11997.jpg,True
FOCO DE LUZ SOLAR TIPO CÁMARA DE SEGURIDAD SENSOR + CONTROL,,5000,2,iluminacion,LED; LUZ; SENSOR; FOCO; EXTERIOR,products/.jpg,True
CABLE HDMI 4K - 2.0 / 10 METROS ULTRA HD DE ALTA VELOCIDAD,,10500,3,cables,CABLE; metros; HDMI; HDTV; 4K; VELOCIDAD; ALTA; ULTRA,products/.jpg,True
CABLE HDMI 4K - 2.0 / 10 METROS ULTRA HD DE ALTA VELOCIDAD,,10500,3,cables,CABLE; metros; HDMI; HDTV; 4K; VELOCIDAD; ALTA; ULTRA,products/.jpg,True
TECLADO CONTROL DE ACCESO RFID,,20000,8,inicio,CONTROL; SEGURIDAD; PUERTA; SISTEMA; CERRADURA; ENTRADA; Sistema de Control de Acceso RFI; dispositivo de seguridad; cerradura de puerta de entrada d; calidad; ACCESO; RFID,products/.jpg,True
MULTITESTER TENAZA,M3456T,7000,4,electricidad,DIGITAL; NEGRO; TENAZA; MULTITESTER,products/M3456T.jpg,True
MINI JUMPER CON SEPARACION DE 2.5MM ARDUINO,WB61004,100,191,arduino,ARDUINO; MINI; JUMPER; SEPARACION,products/WB61004.jpg,True
FUENTE SW 12V 10A 120W,FA-5V10A,9000,1,alimentacion,LED; LETRERO; fuente; 5V; 10A; POWER; letrero led; display led; FUENTE DE PODER,products/FA-5V10A.jpg,True
FUENTE DE PODER 24V 60W 2.5A,,7000,3,electronica,ALIMENTACION; fuente; POWER; PODER,products/.jpg,True
FUENTE DE PODER 24V 100W 4.2A,12477,11000,3,fuentes-sw,ALIMENTACION; fuente; POWER; PODER,products/12477.jpg,True
FUENTE DE PODER 24V 200W 8.3A,K2,19000,3,electronica,ALIMENTACION; fuente; POWER; PODER,products/K2.jpg,True
MONITOR DE TEMPERATURA 0 A 100 GRADOS,PT100-3232,0,0,desarrollos,TEMPERATURA; SENSOR; MONITOR; PT100; 100 GRADOS,products/PT100-3232.jpg,True
DIODO LED NEÓN 75V 5MM (10U),L3MB44,1000,67,componentes,LED; DIP; 5MM; M3; BRILLO; ALTO; NEÓN,products/L3MB44.jpg,True
ENCHUFE TOMA 12V,ETOMA12V,4500,16,adaptadores,NEGRO; AUTO; 12v; ENCHUFE; CAMION; TOMA; BUS,products/ETOMA12V.jpg,True
TAPA REDONDA DE 3 PULGADA PLANA,TR3PP,776,18,ferreteria,PLASTICA; TAPA; TAPON; INTERIOR; REDONDA; REGATON; PERFILES; REDONDO; TOPES; PULGADAS; CAMA,products/TR3PP.jpg,True
MG16128-W  LETRERO RUTERO,MG16128-W,0,0,desarrollos,LED; LETRERO; RUTA; RUTERO; ITIENERARIO; buses; minera,products/MG16128-W.jpg,True
CONECTOR RECTO FLEXIBLE METÁLICO 20mm,IEC20222,600,29,cables-electricidad,TUBO; CONECTOR; METALICO; FLEXIBLE; RECTO; IEC,products/IEC20222.jpg,True
FOCO LED 20W IP65,,13000,4,iluminacion,LED; LUZ; 30W; FOCO; 20W; IP65; ILUMINARIA,products/.jpg,True
FOCO LED 30W IP65,,15000,4,electricidad,LED; LUZ; 30W; FOCO; IP65; ILUMINARIA,products/.jpg,True
FOCO LED PANEL 12W,1112,5000,4,electricidad,LED; CAJA; LUZ; INTERIOR; FOCO; EXTERIOR; PROYECTOR; 12W; 24W; eficiencia,products/1112.jpg,True
INTERRUPTOR PERA ABS 6A 250V,INT-ABS_GL,900,36,electronica,,products/INT-ABS_GL.jpg,True
INTERRUPTOR LED RECTANGULAR DORADO,R2-9,1800,86,inicio,INTERRUPTOR; BOTON; RECTANGULAR; ECONOMICO,products/R2-9.jpg,True
LED IR RECEPTOR 5MM (10U),IR-5R,4000,55,componentes,LED; LUZ; 5MM; DIODO; PACK; NEGRA; INFRARROJO; 10U,products/IR-5R.jpg,True
LED IR RECEPTOR 3MM (10U),IR-3R,3500,19,componentes,LED; SENSOR; DIODO; IR; NEGRA; INFRARROJO; RECEPTOR; RESEPTOR; FOTOTRANSISTOR,products/IR-3R.jpg,True
FUENTE SW 5V 10A,FA-5V10A (M2-3),10000,13,alimentacion,LED; LETRERO; fuente; 5V; 10A; POWER; letrero led; display led; FUENTE DE PODER,products/FA-5V10A (M2-3).jpg,True
JACK RCA HEMBRA CHASIS,JA180BK,300,725,conectores,ROJO; HEMBRA; JACK; CHASIS; pcs; NEGRA,products/JA180BK.jpg,True
INTERRUPTOR BOTON ROJO 2 PINES,M3B-I2P,500,35,inicio,ROJO; BOTON; PULSADOR,products/M3B-I2P.jpg,True
AMPOLLETA TIPO COLA DE PESCADO 12V 5W,12V-5W,300,56,iluminacion,12v; AMPOLLETA; COLA; PESCADO; 5W,products/12V-5W.jpg,True
CONDENSADOR CERAMICO 15PF 50V,I3-7,39,991,condensadores,CONDENSADOR; 50V; CERAMICO; 15PF,products/I3-7.jpg,True
CONDENSADOR CERAMICO 10PF 50V,10j,39,94,condensadores,CONDENSADOR; 50V; CERAMICO; 15PF; 10J,products/10j.jpg,True
ENCHUFE MACHO - HEMBRA SIMPLE,,4500,5,enchufe,HEMBRA; ELECTRICIDAD; ENCHUFE; SIMLE,products/.jpg,True
ENCHUFE MACHO SIMPLE,,1100,1,enchufe,HEMBRA; MACHO; ELECTRICIDAD; ENCHUFE; SIMLE,products/.jpg,True
CONECTOR RAPIDO 3 ENTRADAS,B1,500,11,conectores,CABLE; CONECTOR; 2; RAPIDO; EXTENSION; dos; ENTRADAS,products/B1.jpg,True
CONECTOR RÁPIDO 2 VÍAS 32A 250V,PCT-212_GL,500,82,conectores,BORNE; EMPALME; SPLICING; UNIÓN; WAGO; PUSH IN; WALL NUTS,products/PCT-212_GL.jpg,True
CONECTOR JACK ESTEREO 6.3,JK,1000,85,alimentacion,CONECTOR; VCC; JACK; CHASIS,products/JK.jpg,True
FLECHA SOLAR CON ATRIL 40X122CM,FS40-122A,0,0,desarrollos,solar; FLECHA; ARROW,products/FS40-122A.jpg,True
FLECHA SOLAR CON ATRIL 50X50M,FS50-50A,0,0,desarrollos,solar; FLECHA; ARROW,products/FS50-50A.jpg,True
CABLE PATCH CORD CAT7 1.5M,8P8C,3000,20,cables,CABLE; CONEXION; metros; 1.5M; PATCH; CORD,products/8P8C.jpg,True
PULSADOR METÁLICO 16MM  IP65,H4-1,3000,0,inicio,PULSADOR; 16MM; METALICO; IP65,products/H4-1.jpg,True
ADHESIVO ACERO LIQUIDO 56GRS REX,B3-10,3500,10,ferreteria,ADHESIVO; ACERO; LIQUIDO; PEGAMENTO; REX,products/B3-10.jpg,True
CONECTOR BNC MACHO RECTO RG59,BNC1-I4-6,1000,151,conectores,CABLE; CONECTOR; MACHO; BNC; LMR195; RG59,products/BNC1-I4-6.jpg,True
"JACK RCA HEMBRA CHASIS, NEGRA",JA180GR,200,659,conectores,HEMBRA; JACK; CHASIS; pcs; NEGRA,products/JA180GR.jpg,True
POTENCIOMETRO DE AJUSTE 5K,I3-26,200,916,inicio,resistencia; POTENCIOMETRO; AJUSTE; VARIABLE,products/I3-26.jpg,True
TIMBRE INALAMBRICO PARA ENCHUFE AIGOTAR,,7000,3,comunicacion,INALAMBRICO; ENCHUFE; TIMBRE; DOOR; BELL,products/.jpg,True
TIMBRE INALAMBRICO CON ENCHUFE,,10500,4,electronica,INALAMBRICO; ENCHUFE; TIMBRE,products/.jpg,True
RELE 12V 16A 8 PIN,H2-25,1200,3,electronica,v; PINES; 8; PIN; RELE; RELAY; 16A; 24,products/H2-25.jpg,True
BANANA HEMBRA 24A,BH-24A_GL,0,0,conectores,CONECTOR JACK TERMINAL BORNE CONEXION AISLADO CHASIS,products/BH-24A_GL.jpg,True
DIODO ZENER (10U) - 1N4733A 5.1V,,1200,21,diodos,DIODO; ZENER; 4733; 4739; 1N4733A,products/.jpg,True
DIODO ZENER 9.1V,,1000,1,diodos,DIODO; ZENER; 4733; 4739,products/.jpg,True
DIODO ZENER (10U) - 1N4733A 5.1V,,1200,21,diodos,DIODO; ZENER; 4733; 4739; 1N4733A,products/.jpg,True
DIODO ZENER (10U) - 1N4730A 3.9V,A2-2,1200,9,diodos,DIODO; ZENER; 4733; 4739; 1N4733A; 1N-4730A,products/A2-2.jpg,True
DIODO ZENER (10U) - C24ST 24V,,1200,14,diodos,DIODO; ZENER; 4733; 4739; 1N-4730A; C12-ST,products/.jpg,True
DIODO 1N4148 (10U) - CONMUTACION DE ALTA VELOCIDAD,ST-4148,2000,46,diodos,DIODO; ZENER; 4733; 4739; C12-ST; ST-4148,products/ST-4148.jpg,True
CONECTOR AMARILLO TERMINAL OJO,,1300,4,conectores,CONECTOR; TERMINAL; AMARILLO; OJO,products/.jpg,True
POTENCIOMETRO DE AJUSTE 20K,I3-24,200,445,inicio,resistencia; POTENCIOMETRO; AJUSTE; VARIABLE,products/I3-24.jpg,True
POTENCIOMETRO DE AJUSTE 10K,I3-25,200,626,inicio,resistencia; POTENCIOMETRO; AJUSTE; VARIABLE,products/I3-25.jpg,True
TERMORETRÁCTIL 10MM,PASILLO,900,25,alimentacion,TUBO; CABLE; CONECTOR; metro; TERMORETRACTIL,products/PASILLO.jpg,True
JACK DC 2.1/5.5 MM,JACK-2.1/5.5_GL,250,40,conectores,CONECTOR CHASIS,products/JACK-2.1/5.5_GL.jpg,True
JACK DC 2.35/5.5 MM,JACK-2.35/5.5_GL,250,41,conectores,CONECTOR CHASIS,products/JACK-2.35/5.5_GL.jpg,True
ULN2803 CIRCUITO INTEGRADO,I2-1,700,84,inicio,CIRCUITO; INTEGRADO; ULN; 2803,products/I2-1.jpg,True
PLUG MACHO NEGRO-5.5/2.35,M2A-CPNM,600,81,conectores,CONECTOR; MACHO; PLUG,products/M2A-CPNM.jpg,True
REMACHE TUERCA 10MM (25),TR-10MM / K1,6500,12,ferreteria,,products/TR-10MM / K1.jpg,True
TERMORETRÁCTIL 1.0MM,TER-010,500,28,ferreteria,TUBO; CABLE; CONECTOR; metro; TERMORETRACTIL,products/TER-010.jpg,True
TERMORETRÁCTIL 2.0MM,TER-020,500,23,ferreteria,TUBO; CONECTOR; TERMO; metro; MM; TERMORETRACTIL,products/TER-020.jpg,True
TERMORETRÁCTIL 3.0MM,TER-030,500,17,alimentacion,TUBO; CONECTOR; metro; MM; TERMORETRACTIL,products/TER-030.jpg,True
TERMORETRÁCTIL 4.0MM,TER-040,600,13,ferreteria,TUBO; CABLE; CONECTOR; metro; TERMORETRACTIL,products/TER-040.jpg,True
TERMORETRÁCTIL 5.0MM,TER-050,600,0,alimentacion,TUBO; CABLE; CONECTOR; metro; TERMORETRACTIL,products/TER-050.jpg,True
TERMORETRÁCTIL 6.0MM,TER-060,700,19,ferreteria,TUBO; CABLE; CONECTOR; metro; TERMORETRACTIL,products/TER-060.jpg,True
TERMORETRÁCTIL 9.0MM,TER-090,800,30,ferreteria,TUBO; CABLE; CONECTOR; metro; TERMORETRACTIL,products/TER-090.jpg,True
CAJA PLASTICA 158X90X60MM IP65 NEGRA,CHL180356,4500,0,cajas,,products/CHL180356.jpg,True
DISPLAY LED INDUSTRIAL 1 LINEA 16X64,DIL1-1664-SE,0,0,desarrollos,ETHERNET; LED; DISPLAY; MATRIZ; INDUSTRIAL; PLC; SERIAL; DOTMATRIX,products/DIL1-1664-SE.jpg,True
DIP SWITCH 6 POSICIONES INTERRUPTOR,H2-16/3,500,50,electronica,INTERRUPTOR; DIP; SWITCH; POSICIONES; 6 POSICIONES,products/H2-16/3.jpg,True
MODULO LED 3X20 12V,5054-3LED,4500,4,inicio,,products/5054-3LED.jpg,True
RELOJ ALARMA 64X128CM,RG64128BT,0,0,desarrollos,CRONOMETRO; CONTROLADOR; P10; RELOJ; TIEMPO; GPS; TIME; CLOCK; OCLOCK; MINUTO; SEGUNDO,products/RG64128BT.jpg,True
MODULO DECODIFICADOR RX480E ARDUINO,RX480E,5000,44,arduino,ARDUINO; MODULO; CONTROL; REMOTO; RECEPTOR; DECODIFICADOR; 433mhz; RX480E; ITYTARG; TRANSMISOR,products/RX480E.jpg,True
"TIJERA DE METAL "7"",MIK-7,900,11,ferreteria,METAL; TIJERAS; TIJERA; 7PULGADAS,products/MIK-7.jpg,True
KIT ELÉCTRICO ESCOLAR 9 PIEZAS,Y00341,1800,100,electronica,ELECTRICO; ESCOLAR; CIRCUITO; kit; 9 PIEZAS,products/Y00341.jpg,True
INTERRUPTOR PARA MAQUINARIA 220VAC 5A,H5-5,2200,9,inicio,ON-OFF; INTERRUPTOR; 220V; 5A; MAQUINARIA,products/H5-5.jpg,True
INTERRUPTOR PARA MAQUINARIA KAO-5H,H5-4,5000,4,inicio,INTERRUPTOR; 220V; 10A; MAQUINARIA,products/H5-4.jpg,True
EXTRACTOR DE SOLDADURA 18CM,EX18CM,2100,8,extractor,SOLDADURA; ESTAÑO; BOMBA; EXTRATOR; EXTRACTORA,products/EX18CM.jpg,True
USB HUB 3.0 - 4 PUERTOS ALTA VELOCIDAD,,4000,16,electronica,USB; HUB; VELOCIDAD; ALTA; PUERTO,products/.jpg,True
INTERRUPTOR PALANCA 2 PINES ON/OFF,H2-1,600,33,inicio,INTERRUPTOR; MINI; PALANCA; POSICIONES; OFF; ON,products/H2-1.jpg,True
CAJA PLASTICA 83X58X35MM NEGRA IP65,CHL180352,2400,0,cajas,,products/CHL180352.jpg,True
CAJA PLASTICA 120X120X90MM IP65 NEGRA,CHL180355,5500,20,cajas,,products/CHL180355.jpg,True
CAJA PLASTICA 115X90X55MM IP65 NEGRA,CHL180354,3500,10,cajas,,products/CHL180354.jpg,True
CONTADOR DE EVENTOS C1632,C1632,0,0,desarrollos,CONTADOR; CAJAS; DINERO; MONEDAS; FRUTAS,products/C1632.jpg,True
INTERRUPTOR ROCKER 4P 20A 250VAC PILOTO ROJO WATERPROOF IP65,M3B-IRR,2403,17,inicio,ROJO; INTERRUPTOR; 20A; PILOTO; 250; 4P; ROCKET; A PRUEBA DE AGUA; WATERPROOF; IP65,products/M3B-IRR.jpg,True
BASE 28 PINES PORTAINTEGRADO ANCHO,BS28P,200,158,inicio,PORTA; PINES; CIRCUITO; BASE; INTEGRADO; SOCKET; PORTAINTEGRADO; 28PINES,products/BS28P.jpg,True
RELE 24V/80A 5 PINES,JD2914-5/H4-12,2600,14,electronica,AUTO; PINES; 5; RELE; RELAY; AUTOMOTRIZ; 24V; 80A; 4 PATAS,products/JD2914-5/H4-12.jpg,True
FOCO MINI SOLAR,,8000,5,iluminacion,MINI; solar; SENSOR; PARED; FOCO; MOVIMIENTO,products/.jpg,True
DISPLAY LED INDUSTRIAL 1 LINEA 16X96,DIL1-1696-SE,0,0,desarrollos,ETHERNET; LED; DISPLAY; MATRIZ; INDUSTRIAL; PLC; SERIAL; DOTMATRIX,products/DIL1-1696-SE.jpg,True
SISTEMA DE MONITOREO V3.0,SM-500-V3,0,0,desarrollos,,products/SM-500-V3.jpg,True
SERVICIO WEB Y MAPA,SER-X10,0,0,desarrollos,,products/SER-X10.jpg,False
FOTOCELDA LDR 7MM 500 OHM / 10K RESISTOR,A2-6,500,44,iluminacion,LUZ; solar; SENSOR; FOTOCELDA; K; LDR; FOTO; RESISTOR; CELDA; FOTORESISTENCIA,products/A2-6.jpg,True
MICROFONO CZN-15E CONDENSADOR,TDMC15E,450,49,condensadores,MICROFONO; CONDENSADOR; CAPSULA,products/TDMC15E.jpg,True
"KIT POLEAS, ENGRANAJES Y RUEDAS 78 PIEZAS ARDUINO",MODPOL01,4500,15,arduino,ARDUINO; ESCOLAR; kit; RUEDA; RUEDAS; POLEAS; ENGRANAJE; PIÑONES; ELASTICOS; HUSILLOS DE DIENTES RECTOS; VARILLAS WORM; TEE MANGA DEL EJE; LIGA; GOMAS; EJE; SEGURO; VARILLAS; SENSCILLO; DOBLE CAPA; CONICO; CROWN; GEAR; LINEALES,products/MODPOL01.jpg,True
SEÑAL VIAL VMS96128W,VMS96128W,0,0,desarrollos,LED; VIAL; SEÑALETICA; semaforo; FLECHA; VSM; TRAFFIC; TRAFICO; CARRTERA; VMS,products/VMS96128W.jpg,True
CONDENSADOR 470UF /50V,I3-8,223,191,condensadores,50; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 470; 470UF,products/I3-8.jpg,True
MOTOR 6V DC,MOT6V,601,50,inicio,6V; motor; VERDE; JUGUETE; 400MA,products/MOT6V.jpg,True
MOTOR 9V DC,MOT9V,798,45,electronica,ROJO; 6V; motor; JUGUETE; 400MA,products/MOT9V.jpg,True
INTERRUPTOR ROCKER 4P 20A 250VAC AMARILLO WATERPROOF IP65,M3B-IRA,2403,17,inicio,AMARILLO; INTERRUPTOR; 20A; PILOTO; 250; 4P; ROCKET; A PRUEBA DE AGUA; WATERPROOF; IP65,products/M3B-IRA.jpg,True
DIODO LED RGB 5MM- 2 COLORES (10U),RGB-A3U,1100,14,iluminacion,LED; ROJO; 5MM; ANODO; DIODO; VERDE; RGB; FULL; bi; dos,products/RGB-A3U.jpg,True
DIODO LED ALTO BRILLO 10MM AMBAR (10U),L1A ABMR,1800,46,componentes,LED; AMBAR; BRILLO; ALTO BRILLO; ALTO; 10MM,products/L1A ABMR.jpg,True
MINI ALICATE PUNTA TENAZAS,,3100,10,alicates,MINI; ALICATE; PUNTA; HERRAMIENTA; HERRAMIENTAS; CURVA; TENAZAS,products/.jpg,True
CONDENSADOR 2200UF /50V,I3-14,1300,142,condensadores,CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 2200; 2200UF,products/I3-14.jpg,True
CONDENSADOR 1000UF /50V,I3-17,500,149,condensadores,50; 1000; CONDENSADOR; CONDENSADORES; ELECTROLITICOS; UF; 50V; 1000UF,products/I3-17.jpg,True
