name,sku,price_net,stock,category,description,image_path,active
INTERRUPTOR ROCKER 4P 20A 250VAC PILOTO ROJO WATERPROOF IP65,M3B-IRR,2403,17,inicio,"<p>ROJO, INTERRUPTOR, 20A, PILOTO, 250, 4P, ROCKET, A PRUEBA DE AGUA, WATERPROOF, IP65</p>",products/M3B-IRR.jpg,True
BASE 28 PINES PORTAINTEGRADO ANCHO,BS28P,200,158,inicio,"<p>PORTA, PINES, CIRCUITO, BASE, INTEGRADO, SOCKET, PORTAINTEGRADO, 28PINES</p>",products/BS28P.jpg,True
RELE 24V/80A 5 PINES,JD2914-5/H4-12,2600,14,electronica,"<p>AUTO, PINES, 5, RELE, RELAY, AUTOMOTRIZ, 24V, 80A, 4 PATAS</p>",products/JD2914-5/H4-12.jpg,True
FOCO MINI SOLAR,,8000,5,iluminacion,"<p>MINI, solar, SENSOR, PARED, FOCO, MOVIMIENTO</p>",products/.jpg,True
DISPLAY LED INDUSTRIAL 1 LINEA 16X96,DIL1-1696-SE,0,0,desarrollos,"<p>ETHERNET, LED, DISPLAY, MATRIZ, INDUSTRIAL, PLC, SERIAL, DOTMATRIX</p>",products/DIL1-1696-SE.jpg,True
SISTEMA DE MONITOREO V3.0,SM-500-V3,0,0,desarrollos,,products/SM-500-V3.jpg,True
SERVICIO WEB Y MAPA,SER-X10,0,0,desarrollos,,products/SER-X10.jpg,False
FOTOCELDA LDR 7MM 500 OHM / 10K RESISTOR,A2-6,500,44,iluminacion,"<p>LUZ, solar, SENSOR, FOTOCELDA, K, LDR, FOTO, RESISTOR, CELDA, FOTORESISTENCIA</p>",products/A2-6.jpg,True
MICROFONO CZN-15E CONDENSADOR,TDMC15E,450,49,condensadores,"<p>MICROFONO, CONDENSADOR, CAPSULA</p>",products/TDMC15E.jpg,True
"KIT POLEAS, ENGRANAJES Y RUEDAS 78 PIEZAS ARDUINO",MODPOL01,4500,15,arduino,"<p>ARDUINO, ESCOLAR, kit, RUEDA, RUEDAS, POLEAS, ENGRANAJE, PIÑONES, ELASTICOS, HUSILLOS DE DIENTES RECTOS, VARILLAS WORM, TEE MANGA DEL EJE, LIGA, GOMAS, EJE, SEGURO, VARILLAS, SENSCILLO, DOBLE CAPA, CONICO, CROWN, GEAR, LINEALES</p>",products/MODPOL01.jpg,True
SEÑAL VIAL VMS96128W,VMS96128W,0,0,desarrollos,"<p>LED, VIAL, SEÑALETICA, semaforo, FLECHA, VSM, TRAFFIC, TRAFICO, CARRTERA, VMS</p>",products/VMS96128W.jpg,True
CONDENSADOR 470UF /50V,I3-8,223,191,condensadores,"<p>50, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 470, 470UF</p>",products/I3-8.jpg,True
MOTOR 6V DC,MOT6V,601,50,inicio,"<p>6V, motor, VERDE, JUGUETE, 400MA</p>",products/MOT6V.jpg,True
MOTOR 9V DC,MOT9V,798,45,electronica,"<p>ROJO, 6V, motor, JUGUETE, 400MA</p>",products/MOT9V.jpg,True
INTERRUPTOR ROCKER 4P 20A 250VAC AMARILLO WATERPROOF IP65,M3B-IRA,2403,17,inicio,"<p>AMARILLO, INTERRUPTOR, 20A, PILOTO, 250, 4P, ROCKET, A PRUEBA DE AGUA, WATERPROOF, IP65</p>",products/M3B-IRA.jpg,True
DIODO LED RGB 5MM- 2 COLORES (10U),RGB-A3U,1100,14,iluminacion,"<p>LED, ROJO, 5MM, ANODO, DIODO, VERDE, RGB, FULL, bi, dos</p>",products/RGB-A3U.jpg,True
DIODO LED ALTO BRILLO 10MM AMBAR (10U),L1A ABMR,1800,46,componentes,"<p>LED, AMBAR, BRILLO, ALTO BRILLO, ALTO, 10MM</p>",products/L1A ABMR.jpg,True
MINI ALICATE PUNTA TENAZAS,,3100,10,alicates,"<p>MINI, ALICATE, PUNTA, HERRAMIENTA, HERRAMIENTAS, CURVA, TENAZAS</p>",products/.jpg,True
CONDENSADOR 2200UF /50V,I3-14,1300,142,condensadores,"<p>CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 2200, 2200UF</p>",products/I3-14.jpg,True
CONDENSADOR 1000UF /50V,I3-17,500,149,condensadores,"<p>50, 1000, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 1000UF</p>",products/I3-17.jpg,True
MINI ALICATE PUNTA CURVA,,3100,12,alicates,"<p>MINI, ALICATE, PUNTA, HERRAMIENTA, HERRAMIENTAS, CURVA</p>",products/.jpg,True
MINI ALICATE PUNTA TENAZAS,,3100,9,ferreteria,"<p>MINI, ALICATE, PUNTA, HERRAMIENTA, HERRAMIENTAS, CURVA, TENAZAS</p>",products/.jpg,True
CONDENSADOR 22UF /50V,I3-4,70,799,condensadores,"<p>22, 50, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 22UF</p>",products/I3-4.jpg,True
CONDENSADOR 33UF /50V,I3-6,70,599,condensadores,"<p>50, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 33, 33UF</p>",products/I3-6.jpg,True
SEÑAL VIAL VMS64128W,VMS64128W,0,0,desarrollos,"<p>LED, VIAL, SEÑALETICA, semaforo, FLECHA, VSM, TRAFFIC, TRAFICO, CARRTERA, VMS</p>",products/VMS64128W.jpg,True
SN 74 LS 07 INTEGRADO,SNLS07,319,9,componentes,"<p>INTEGRADO, SN74, LS, 08, 7408, 74LS08, 07, 74</p>",products/SNLS07.jpg,True
CONECTOR AMARILLO TERMINAL OJO,,1300,2,conectores,"<p>CONECTOR, TERMINAL, AMARILLO, OJO</p>",products/.jpg,True
FASTON 16-14 AWG 6.3 MM (20U),F1614AH_GL,1200,1,aisladores,<p>TERMINAL FASTON AZUL HEMBRA</p> <p>6.3 MM | 16-14 AWG</p> <p>CONECTOR</p>,products/F1614AH_GL.jpg,True
Marcador Multideportivo MV160120-5,MV160120-5,0,0,desarrollos,,products/MV160120-5.jpg,True
PISTOLA SILICONA CALIENTE BARRA MAKAWA,PT2052,8800,5,ferreteria,"<p>SILICONA, W, 40W, PISTOLA, 40, MAKAWA, BARRA, CALIENTE</p>",products/PT2052.jpg,True
LENTE LUPA RELOJ CON 4 LENTES Y LUZ LED,LENTLUPA,11000,1,electronica,"<p>LED, lupa, LUZ, RELOJ, 4, LENTES, AUMENTO, LENTE</p>",products/LENTLUPA.jpg,True
TECLADO GAMER,M-1100,10000,5,electronica,"<p>LED, UÑA, LUZ, JUEGO, MANO, TECLADO, USB, GAMER, RETROILUMINADO</p>",products/M-1100.jpg,True
MINI ALICATE PUNTA CURVA,,3100,12,alicates,"<p>MINI, ALICATE, PUNTA, HERRAMIENTA, HERRAMIENTAS, CURVA</p>",products/.jpg,True
DISPLAY LED INDUSTRIAL 2 LINEAS 64X192,DIL2-64192-ET,0,0,desarrollos,"<p>ETHERNET, LED, DISPLAY, MATRIZ, INDUSTRIAL, PLC, SERIAL, DOTMATRIX</p>",products/DIL2-64192-ET.jpg,True
FLECHA  SOLAR CON ATRIL 60X100CM,FS60-100A,0,0,desarrollos,"<p>solar, FLECHA, ARROW</p>",products/FS60-100A.jpg,True
PILA AAA DURACELL (1U),AAADU-B1,900,9,ferreteria,"<p>PILA, pilas, AAA, UNIDAD, DURACEL</p>",products/AAADU-B1.jpg,True
SEÑALETICA VIAL P5AR-64x64,P5AR-6464,0,0,desarrollos,"<p>LED, SEÑALETICA, semaforo, TRAFFIC, TRAFICO, VMS</p>",products/P5AR-6464.jpg,True
ZAPATILLA ALARGADOR 6 POSICIONES,,3000,7,enchufe,"<p>metro, POSICIONES, ALARGADOR, ZAPATILLA</p>",products/.jpg,True
CONDENSADOR 2200UF /25V,2200UF25V,1100,30,condensadores,"<p>25, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 25V, 2200, 2200UF</p>",products/2200UF25V.jpg,True
CONDENSADOR 2200UF /16V,I3-18,800,29,condensadores,"<p>16, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, 16V, UF, 2200, 2200UF</p>",products/I3-18.jpg,True
CONDENSADOR 1000UF /25V,I3-16,400,0,condensadores,"<p>1000, 25, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 25V, 100UF</p>",products/I3-16.jpg,True
CONDENSADOR 10UF / 50V,I3-5,63,200,condensadores,"<p>10, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 10UF</p>",products/I3-5.jpg,True
CONDENSADOR 4700UF /25V,I3-15,1800,25,condensadores,"<p>CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 25V, 4700, 4700UF</p>",products/I3-15.jpg,True
CONDENSADOR 47UF /250V,I3-10,500,45,condensadores,"<p>47, 250V, 250, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 47UF</p>",products/I3-10.jpg,True
CONDENSADOR 47UF /16V,I3-12,50,570,condensadores,"<p>16, 47, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, 16V, UF, 47UF</p>",products/I3-12.jpg,True
CONDENSADOR 47UF /50V,I3-11,60,691,condensadores,"<p>50, 47, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 47UF</p>",products/I3-11.jpg,True
TOTEM LED SERVICENTRO TS-300,TS-300,0,0,desarrollos,,products/TS-300.jpg,True
CAPTURADORA DE VIDEO HDMI 4K/2K,120856,12000,3,electronica,"<p>USB, VIDEO, HDMI, AUDIO, 4K, CAPURADORA</p>",products/120856.jpg,True
CONDENSADOR 220UF / 16V,220UF16V,60,0,condensadores,"<p>220, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, 16V, UF, 220UF</p>",products/220UF16V.jpg,True
CONDENSADOR 220UF / 25V,I3-13,100,0,condensadores,"<p>220, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 25V</p>",products/I3-13.jpg,True
CONDENSADOR 1UF / 50V,I3-2,50,290,condensadores,"<p>1, CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 1UF</p>",products/I3-2.jpg,True
"CONDENSADOR  0,1UF / 50V",I3-3,50,133,condensadores,"<p>CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 0.1, 0.1UF</p>",products/I3-3.jpg,True
CONDENSADOR 2.2UF / 50V,I3-1,50,549,condensadores,"<p>CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 2.2, 2.2UF</p>",products/I3-1.jpg,True
CONDENSADOR 100UF / 50V,I3-9,90,170,condensadores,"<p>CONDENSADOR, CONDENSADORES, ELECTROLITICOS, UF, 50V, 100UF, 100</p>",products/I3-9.jpg,True
DIMMER 12-24V 30A REGULADOR DE VOLTAJE,,5000,8,electronica,"<p>LED, 12v, REGULADOR, CONTROLADOR, 30A, VOLTAJE, LUCES, 24V, DIMMER, MONOCROMATICO</p>",products/.jpg,True
RESISTENCIAS 1/6W 5% (50 unidades),R-1/6-5,0,122,1-6w-5,"<p>pcs, W, UNIDADES, RESISTENCIAS</p>",products/R-1/6-5.jpg,True
LETRERO LED RGB  12V/24V,P355X12,130000,50,inicio,,products/P355X12.jpg,True
MARCADOR SEGMENTADO MS150,MS150,0,0,deportivo,,products/MS150.jpg,True
CONSOLA MINERA CSL-4040,CSL-4040-V6,0,0,desarrollos,,products/CSL-4040-V6.jpg,True
TOTEM LED SERVICENTRO TS400,TS-400-5,0,0,desarrollos,,products/TS-400-5.jpg,True
RESISTENCIAS 1/4W 5% (25 unidades),R-1/4-5,0,560,1-4w-5,,products/R-1/4-5.jpg,True
RESISTENCIAS 1/2W 5% (25 unidades),R-1/2-5,0,343,1-2w-5,"<p>pcs, W, UNIDADES, RESISTENCIAS</p>",products/R-1/2-5.jpg,True
PASTA TÉRMICA DISIPADORA HY410 10g,HY410,1100,10,inicio,"<p>SOLDAR, PASTA, TERMICA, DISIPADORA, HY510, THERMAL, 410</p>",products/HY410.jpg,True
LUZ PILOTO CON VOLTIMETRO 60-500V,L-500V,1300,7,iluminacion,"<p>LED, LUZ, PILOTO, ROJA, VOLTIMETRO, PILOT</p>",products/L-500V.jpg,True
TERMISTOR NTC 52A 10K (10pcs),A2-9,2900,95,electronica,"<p>TEMPERATURA, SENSOR, TERMISTOR, 10K, NTC, 52A</p>",products/A2-9.jpg,True
RESISTENCIAS 1/4W 5% (25 unidades),R-1/4-5,0,560,1-4w-5,,products/R-1/4-5.jpg,True
RESISTENCIAS 1/2W 5% (25 unidades),R-1/2-5,0,343,1-2w-5,"<p>pcs, W, UNIDADES, RESISTENCIAS</p>",products/R-1/2-5.jpg,True
DIMMER 12V - 24V REGULADOR DE VOLTAJE,DC12-24,3000,9,electronica,"<p>LED, ILUMINACION, 12v, REGULADOR, VOLTAJE, LUCES, PANEL, 24V, DIMMER, o paneles LED de 12V o 24V., ATENUADOR</p>",products/DC12-24.jpg,True
REGULADOR DE CARGA SOLAR DIGITAL 12V 24V 20A 2USB,DY-020A,15000,16,inicio,"<p>DIGITAL, 12v, REGULADOR, solar, USB, 20A, carga, 24V</p>",products/DY-020A.jpg,True
DISIPADOR DE CALOR ALUMINIO 15x10x25 INTEGRADO,,700,98,inicio,"<p>INTEGRADO, CALOR, PACK, ALUMINIO, DISIPARADOR</p>",products/.jpg,True
PUENTE KBPC 8010/AC RECTIFICADOR,KBPC8010,2300,10,diodos,"<p>1000 V, KBPC, RECTIFICADOR, PUENTE, UNA FACE, DIODO, 25 A, 2510</p>",products/KBPC8010.jpg,True
RODAMIENTO EN MINIATURA,,600,19,inicio,"<p>MINI, miniatura, NARANJO, RODAMIENTO, POLEA</p>",products/.jpg,True
TBLOCK 3X6 5.0 300V 10A,140V-5.0_GL,400,44,conectores,<p>CONECTOR BLOCK</p> <p>TERMINAL BLOQUE</p> <p>SCREW TERMINAL</p> <p>BONERA</p>,products/140V-5.0_GL.jpg,True
POTENCIÓMETRO P-103 PRECISIÓN 10K,I3-21,300,36,inicio,"<p>POTENCIOMETRO, AJUSTABLE, PESICION, P103</p>",products/I3-21.jpg,True
MONO 6.3 MACHO PLUG JACK,H2-36,1200,5,adaptadores,"<p>CONECTOR, JACK, ADAPTADOR, AUDIO, PLUG</p>",products/H2-36.jpg,True
CINTA AISLANTE AMARILLA 0.15mm x 18mm x 10Y,CIA314,500,4,ferreteria,"<p>AISLANTE, CINTA, ELECTRICA, HUINCHA, GUINCHA, AISLADORA</p>",products/CIA314.jpg,True
INVERSOR DE VOLTAJE DC 24V A 12V 20A,v2412-20,11000,5,electricidad,"<p>v, AUTO, 12v, TRANSFORMADOR, 20A, A, VOLTAJE, 12, INVERSOR, COCHE, 24, 24V, ENERGIA, CONVERTIDOR, CAR</p>",products/v2412-20.jpg,True
INVERSOR DE VOLTAJE DC 24V A 12V 30A,L2-30,11000,3,electronica,"<p>v, AUTO, 12v, TRANSFORMADOR, 30A, A, VOLTAJE, 12, INVERSOR, COCHE, 24, 24V, ENERGIA, CONVERTIDOR, CAR</p>",products/L2-30.jpg,True
VENTILADOR VN-551 12V 120X120X25MM,VN-551,4100,9,electricidad,"<p>25, 12v, 90, MM, VENTILADOR, VN, 551, 120</p>",products/VN-551.jpg,True
FUENTE DE PODER 12V 3A 36W ULTRAFINA,XCT12-36W,5000,10,fuentes-sw,"<p>fuente, POWER, PODER, ULTRAFINA</p>",products/XCT12-36W.jpg,True
REGULADOR DE CARGA SOLAR DIGITAL 12V 24V 10A 2USB,DY-003,6000,28,inicio,"<p>12v, REGULADOR, solar, USB, carga, 24V</p>",products/DY-003.jpg,True
POTENCIOMETRO 10K,I3-34,500,292,inicio,"<p>resistencia, POTENCIOMETRO</p>",products/I3-34.jpg,True
CABLE DE PODER TIPO TRÉBOL 1.5M,32CBLAC600,1300,10,cables,"<p>CABLE, metro, PODER, 1.5M, TREBOL</p>",products/32CBLAC600.jpg,True
PUNTA TESTER MULTIMETRO 1000V 10A,PT1000V_GL,4000,8,electricidad,,products/PT1000V_GL.jpg,True
MICRO INTERRUPTOR,H5-1,600,800,inicio,"<p>INTERRUPTOR, BOTON, MICRO, PULSADOR</p>",products/H5-1.jpg,True
VENTILADOR VN-2350 12V 60X60X15MM,VN-2350,2200,5,electricidad,"<p>12v, MM, 60, VENTILADOR, VN, 15, 2350</p>",products/VN-2350.jpg,True
VENTILADOR VN-392 220V 80X80X25MM,VN-392,4613,4,electricidad,"<p>220V, 25, 220, MM, 80, 60, VENTILADOR, VN, 15, 392</p>",products/VN-392.jpg,True
VENTILADOR VN-4051 12V 92X92X25MM,VN-4951,2500,6,electricidad,"<p>25, 220, 12v, 90, 4051, MM, VENTILADOR, VN</p>",products/VN-4951.jpg,True
MUR 2060CT DIODO DOBLE RAPIDO TO-220 20A 600V,MUR2060CT,800,30,diodos,"<p>doble, v, 220, RECTIFICADOR, DIODO, RAPIDO, 20, MUR, CT, 600V, 2060</p>",products/MUR2060CT.jpg,True
PIC 12F629 INTEGRADO,I2-30,2100,49,inicio,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 12F, 629, 12F629</p>",products/I2-30.jpg,True
CONECTOR PARA PARLANTES 2 CLIP,TE1354,1000,34,conectores,"<p>CONECTOR, PARLANTE, CLIP</p>",products/TE1354.jpg,True
BT136S - 600D TRANSISTOR,I2-47,903,234,inicio,"<p>TRANSISTOR, TRIAC, 136, BT, BT136S</p>",products/I2-47.jpg,True
MUR 1060CT DIODO RAPIDO TO-220 10A 600V,MUR1060CT,700,30,diodos,"<p>doble, v, 220, RECTIFICADOR, DIODO, RAPIDO, 10A, MUR, CT, 600V, 1060</p>",products/MUR1060CT.jpg,True
MUR 3060CT DIODO DOBLE RAPIDO TO-220 30A 600V,MUR3060CT,1000,30,diodos,"<p>doble, v, 220, RECTIFICADOR, DIODO, RAPIDO, MUR, CT, 600V, 3060, 30</p>",products/MUR3060CT.jpg,True
MAX 232 INTEGRADO,I2-38,900,9,inicio,"<p>CIRCUITO, INTEGRADO, 232, MAX, MAX232</p>",products/I2-38.jpg,True
MICRO SWITCH 53MM  PULSADOR,H3-10,600,50,inicio,"<p>SWITCH, MICRO, LEVEL, 53MM</p>",products/H3-10.jpg,True
MICRO SWITCH PULSADOR,H3-11,600,50,inicio,"<p>SWITCH, MICRO, LEVEL</p>",products/H3-11.jpg,True
PLACA DE PERTINAX 10X30CM 1 FAZ,CL1030,1700,95,ferreteria,"<p>PCB, COBRE, PLACA, PERTINAX</p>",products/CL1030.jpg,True
PIC 16F887 INTEGRADO,I2-51,2500,30,inicio,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 16F, 887</p>",products/I2-51.jpg,True
FUENTE DE PODER LED 12V 25A 300W,12054,12000,3,electronica,"<p>LED, v, ALIMENTACION, 12v, fuente, 12, POWER, 300W, PODER</p>",products/12054.jpg,True
FUENTE DE PODER LED 12V 16.6A  200W,12053,12000,4,electronica,"<p>LED, v, ALIMENTACION, 12v, fuente, 12, POWER, PODER, 200W</p>",products/12053.jpg,True
MARCADOR DEPORTIVO MD-32-T-122,MD-32-T-122,0,0,desarrollos,,products/MD-32-T-122.jpg,True
KIT PARA DREMEL 80 PIEZAS.,ACT080,6800,1,ferreteria,"<p>MINI, kit, MM, PACK, DREMEL, PIEZAS, 80, TORNO, ACCESORIOS, CORTAR, PULIR, LIMPIAR, MINITORNO</p>",products/ACT080.jpg,True
MINI REPETIDOR WiFi KNUP,MR100,12000,3,electronica,"<p>MINI, AMPLIFICADOR, WIFI, ROTEADOR</p>",products/MR100.jpg,True
FUENTE DE PODER LED 12V 5A 60W,12051,7000,27,electronica,"<p>LED, v, 60w, 12v, fuente, 12, PODER, 60</p>",products/12051.jpg,True
MÓDULO TRANSCEPTOR RF NRF24L01 2.4 GHZ,,1500,3,electronica,"<p>MODULO, transceptor, nrf24l01, rf</p>",products/.jpg,True
SENSOR DE HUMEDAD Y TEMPERATURA DHT11,DHT11,1400,6,inicio,"<p>TEMPERATURA, SENSOR, HUMEDAD, dht11</p>",products/DHT11.jpg,True
FUENTE 12V 10A 120W ANGOSTA,FP12-120WL,7100,45,electronica,"<p>ALIMENTACION, 12v, fuente, POWER, SW</p>",products/FP12-120WL.jpg,True
ROSETA CAJA Rj45 CAT 6 SIMPLE,,1400,20,conectores,"<p>CAJA, RJ45, simple, 6, CAT, ROSETA</p>",products/.jpg,True
CABLE AUXILIAR AUDIO PLUS 3.5MM 1000 MM,6525,2000,10,cables-electricidad,"<p>CABLE, MM, AUDIO, AUXILIAR, PLUS, AUX</p>",products/6525.jpg,True
TIMER DIGITAL PROGRAMABLE TEMPORIZADOR DIGITAL,,10000,3,electronica,"<p>DIGITAL, RELOJ, TIMER, TEMPORIZADOR, ALARMA, PROGRAMABLE, CERONOMETRO</p>",products/.jpg,True
PCB PERFORADO 7X5 cm DOBLE CARA ARDUINO,PCB7X5,1100,57,arduino,"<p>ARDUINO, PCB, PLACA, PERFORADA, CIRCUITO, APRENDIZAJE, PROTOTIPO, PERFORADO</p>",products/PCB7X5.jpg,True
"BROCA FRESADORA 5,0 MM",,4500,4,brocas,"<p>BROCA, UNIVERSAL, 6, MM, METAL, FRESADORA, HSS</p>",products/.jpg,True
MODULO NRF24L01 WIFI,E2BIRF,3300,2,inicio,"<p>ARDUINO, MODULO, ANTENA, transceptor, nrf24l01, WIRELESS, distancia, LARGA DISTANCIA</p>",products/E2BIRF.jpg,True
MODULO HW-131 ALIMENTACIÓN,MOD-3V,2000,3,alimentacion,"<p>PROTOBOARD, ALIMENTACION, fuente, MODULO</p>",products/MOD-3V.jpg,True
PLACA ADAPTADORA PARA MODULO NRF24L01,,1100,10,adaptadores,"<p>PLACA, ADAPTADOR, MODULO, nrf24l01, adaptadora</p>",products/.jpg,True
ESPUMA EXPANSIVA REX 750 ML,,8000,13,ferreteria,"<p>REX, ESPUMA, ESPANSIVA</p>",products/.jpg,True
SOPORTE PEDESTAL PARA TALADRO 455MM,JA18942,24000,3,ferreteria,,products/JA18942.jpg,True
FOCO NEBLINERO 6 LED MOTO,,4000,4,electricidad,"<p>LED, FOCO, neblinero, moto, UNIDAD</p>",products/.jpg,True
CINTA AISLANTE NEGRA 0.15mm x 18mm x 10Y,CIA310,500,16,inicio,"<p>AISLANTE, CINTA, ELECTRICA, HUINCHA, GUINCHA, AISLADORA</p>",products/CIA310.jpg,True
TESTER CABLE RED UTP LAN TELÉFONO RJ45 RJ11,Q-314,3000,5,electronica,"<p>CABLE, RED, RJ45, TESTER, RJ11, INTERNET, NETWORK, UTP, LAN, TELEFONO</p>",products/Q-314.jpg,True
"MINI ALICATE DE CORTE 4,5" PULIDO",,3000,23,alicates,"<p>MINI, ALICATE, CORTE, pulido</p>",products/.jpg,True
"BROCA FRESADORA 6,0 MM",,5000,4,brocas,"<p>BROCA, UNIVERSAL, 6, MM, FRESADORA, HSS</p>",products/.jpg,True
FLUX EN PASTA 10G,FX-10M,2000,46,flux,"<p>FLUX, ESTAÑO, PASTA, SOLADADURA</p>",products/FX-10M.jpg,True
CERRADURA,,2000,20,inicio,"<p>PUERTA, LLAVE, CHAPA, CERRADURA, CAJON, METAL, CASILLERO, BAUL, GUANTERA</p>",products/.jpg,True
CERRADURA CHAPA PARA GUANTERA O CAJON,,2200,86,inicio,"<p>CHAPA, CERRADURA, CAJON</p>",products/.jpg,True
CHAPA ELECTRICA CON LLAVE,,2500,99,inicio,"<p>ELECTRICA, LLAVE, CHAPA, CERRADURA, CAJON</p>",products/.jpg,True
SET TERMINAL DE CABLE BALA ROJO - AZUL  24 UNIDADES,,1900,13,inicio,"<p>CABLE, CONECTOR, TERMINAL, BALA, kit, 24, UNIDADES</p>",products/.jpg,True
PC817 CIRCUITO INTEGRADO,I2-3,300,78,inicio,"<p>CIRCUITO, INTEGRADO, PC, 817, PC817</p>",products/I2-3.jpg,True
TERMINAL P/PARLANTE 2 JACK SPEAKON 85*100MM,,2000,25,inicio,"<p>CONECTOR, TERMINAL, CAJA, JACK, PARLANTE, PLUG, SPEAKON</p>",products/.jpg,True
PRENSA ESTOPA PG11 NEGRA PA66 IP68,CHL180384,500,110,electricidad,"<p>CABLE, MM, PRENSA, ESTOPA, NEGRA, 66, PA</p>",products/CHL180384.jpg,True
FLUX 60/40 60ml,60/40FLUX,2000,26,flux,"<p>SOLDADURA, SOLDAR, FLUX, ESTAÑO, PCV</p>",products/60/40FLUX.jpg,True
POTENCIÓMETRO 3296 PRESET 10K,I3-23,400,55,electronica,"<p>50, 10, POTENCIOMETRO, PRESET, K</p>",products/I3-23.jpg,True
CAJA ORGANIZADORA RENA ROBUSTA ONE 19x16x3.5cm,C1916,3000,8,cajas,"<p>PLASTICA, CAJA, ORGANIZADORA, ORGANIZADOR, COMPARTIMIENTO</p>",products/C1916.jpg,True
MINI BOMBA 3-6V 1.5W,BA36_GL,1900,32,bomba,<p>BOMBA DE AGUA SUMERGIBLE</p> <p>3-6V 1.5W</p>,products/BA36_GL.jpg,True
MALLA DESOLDADORA,,1500,4,inicio,"<p>metro, MALLA, DESOLDADORA, SOLDADORA</p>",products/.jpg,True
"PASTA TÉRMICA DISIPADORA 1,93W, JERINGA 5G",HY510,1100,10,inicio,"<p>SOLDAR, PASTA, TERMICA, DISIPADORA, HY510, THERMAL, 410, G</p>",products/HY510.jpg,True
CONECTOR BNC MACHO PARA RG58 LMR195,BNC1 / I3-5,1000,38,conectores,"<p>CABLE, CONECTOR, MACHO, BNC, RG58, LMR195</p>",products/BNC1 / I3-5.jpg,True
POTENCIÓMETRO 3296 PRESET 50K,I3-22,500,160,electronica,"<p>50, POTENCIOMETRO, PRESET, K</p>",products/I3-22.jpg,True
RELE MINIATURA DE 8 PIN 5V,H2-24-1,1500,9,electronica,"<p>v, 8, 5, PIN, RELE, RELAY, 5V, miniatura</p>",products/H2-24-1.jpg,True
MICRO SERVO MOTOR SG90 PARA ARDUINO,SG-90-Q2-4,3000,33,electronica,"<p>ARDUINO, motor, 90, MICRO, SERVO, SG</p>",products/SG-90-Q2-4.jpg,True
BASE PLASTICA PARA RELE PCB 8PIN SERIE SMIH,BS204 / H2-37,800,27,electronica,"<p>PLASTICA, PCB, BASE, RELE</p>",products/BS204 / H2-37.jpg,True
RELE 24V 16A 8 PIN,H2-26,2000,32,electronica,"<p>v, PINES, 8, PIN, RELE, RELAY, 16A, 24</p>",products/H2-26.jpg,True
RELE 24V 16A 8 PIN,H2-22,1600,34,electronica,"<p>v, PINES, 8, PIN, RELE, RELAY, 16A, 24</p>",products/H2-22.jpg,True
PLACA DE PERTINAX 10X10CM 1 FAZ,CL1010,1000,84,ferreteria,"<p>PCB, COBRE, PLACA, PERTINAX</p>",products/CL1010.jpg,True
RELE 24V 20A 5PIN,H2-23,1600,19,electronica,"<p>v, PIN, RELE, RELAY, A, 24, 20</p>",products/H2-23.jpg,True
TBLOCK 1X2 8.0 20A 600V,TB1X2-8.0_GL,210,100,electronica,<p>CONECTOR BLOCK</p> <p>TERMINAL BLOQUE</p> <p>SCREW TERMINAL</p> <p>BONERA</p>,products/TB1X2-8.0_GL.jpg,True
JACK DC 2.1 MM,JACK-2.1_GL,409,12,conectores,<p>CONECTOR</p> <p>CHASIS</p>,products/JACK-2.1_GL.jpg,True
"JACK DC 2,35 MM",JACK-2.35_GL,409,50,conectores,<p>CONECTOR</p> <p>CHASIS</p> <p>&nbsp;</p>,products/JACK-2.35_GL.jpg,True
PUENTE RECTIFICADOR 10A 1000V,KBPC-1010,1227,49,electronica,"<p>v, 1000, 10, RECTIFICADOR, PUENTE, A</p>",products/KBPC-1010.jpg,True
JACK ESTEREO 3.5MM HEMBRA,,1300,19,electronica,"<p>HEMBRA, NEGRO, JACK, 4, VOLANTE, MM, POLOS, METALICO, POLO</p>",products/.jpg,True
